,osrm_distance,osrm_duration
132074,3840.3,385.2
132075,2217.7,326.8
132077,4109.7,573.3
132078,15349.0,961.3
132079,7759.7,630.5
132080,2806.3,394.6
132081,6006.0,774.9
132082,1586.8,152.3
132083,13555.8,932.9
132084,2086.8,250.0
132085,2224.1,245.5
132086,2884.7,356.5
132087,920.7,81.6
132088,15540.7,1427.4
132089,2890.2,388.9
132090,3599.4,306.6
132091,2324.3,320.6
132093,2381.6,295.1
132094,551.6,88.3
132095,2357.6,318.6
132096,2271.4,304.7
132097,4874.5,361.1
132098,1795.9,221.1
132099,6147.1,615.8
132100,3693.8,336.6
132102,930.3,118.9
132103,2566.3,248.0
132104,1515.9,169.8
132105,7380.8,844.4
132106,6166.1,765.4
132107,3935.8,491.8
132108,2364.0,232.3
132109,1572.1,184.3
132110,7566.3,729.8
132111,2249.6,285.0
132112,3863.4,542.7
132113,19921.1,1156.1
132114,22581.6,1280.2
132115,1211.4,151.6
132116,1806.5,166.5
132117,23178.9,1416.3
132118,9257.3,897.4
132119,1196.7,150.4
132120,1826.2,199.7
132121,1870.2,298.9
132122,932.3,132.0
132123,2753.5,375.9
132124,1750.8,191.4
132125,1269.8,137.9
132126,22627.7,1393.2
132127,4188.7,487.1
132128,4210.2,479.1
132129,2329.9,314.8
132130,585.7,52.3
132131,2513.4,355.7
132132,2507.9,258.2
132133,1812.3,250.6
132134,7068.0,801.7
132135,2888.5,384.1
132136,2134.6,301.4
132137,1446.9,247.5
132138,26130.4,1741.6
132139,2160.1,248.2
132140,7570.4,752.5
132141,3019.1,321.1
132142,5545.4,742.9
132143,2638.5,269.4
132144,3305.4,403.3
132145,2770.9,364.3
132146,3081.9,355.2
132147,1656.9,229.5
132148,3346.6,448.4
132149,27359.4,1615.7
132150,2963.7,281.8
132151,11040.3,1149.5
132152,4104.1,414.6
132153,1301.5,135.0
132154,1854.1,271.2
132155,10082.9,910.3
132156,2766.4,378.8
132157,1518.9,229.0
132158,3323.4,365.3
132159,1144.0,172.0
132160,3003.1,399.6
132161,12699.7,976.4
132162,1185.0,164.2
132163,8814.3,765.9
132164,3548.9,377.0
132165,4423.5,620.5
132166,2298.0,252.0
132167,5709.0,653.6
132168,1043.8,150.1
132169,3938.1,517.0
132170,11196.5,1104.3
132172,4638.9,504.8
132173,6940.8,671.5
132174,666.4,73.0
132175,919.7,79.1
132176,814.4,105.0
132177,1651.6,195.7
132178,2143.0,305.9
132179,3798.4,417.2
132181,6454.9,696.6
132182,2209.1,186.9
132183,11208.3,1099.0
132184,3557.8,421.8
132185,1400.4,172.5
132186,2843.4,342.8
132187,22394.8,1195.9
132188,38146.1,2127.6
132189,3861.6,493.3
132190,578.8,97.0
132191,6708.7,671.8
132192,8531.0,736.8
132193,3824.2,354.3
132194,2205.8,171.5
132195,945.2,119.8
132196,3899.1,471.1
132197,7912.6,701.1
132198,917.3,136.4
132199,1371.3,202.8
132200,843.9,92.1
132201,1872.2,184.4
132202,2046.2,307.1
132203,3887.4,545.4
132204,2037.5,199.5
132205,1672.2,214.4
132206,1918.6,192.5
132207,10470.0,992.7
132208,14781.7,1339.3
132209,1834.8,256.6
132210,3308.3,472.4
132211,2678.9,300.5
132212,4435.3,451.3
132213,3837.5,512.6
132214,5829.6,684.4
132215,20468.0,1038.9
132216,7325.2,752.8
132217,6214.9,635.8
132218,5428.5,690.0
132219,1192.4,122.0
132220,2858.8,389.8
132221,2550.8,324.3
132222,3571.1,438.3
132223,2642.2,376.7
132224,4385.9,440.7
132225,3260.5,333.2
132226,3107.5,290.2
132227,527.8,79.7
132228,6641.0,614.7
132229,1482.8,177.1
132230,1448.2,157.5
132231,5650.5,575.7
132232,2095.6,279.6
132233,7421.2,638.9
132234,5584.7,538.1
132235,4641.8,503.6
132236,1750.8,206.0
132237,489.4,71.0
132238,4262.6,455.5
132239,2384.7,220.0
132241,27486.3,1713.5
132242,23016.0,1303.6
132243,7802.6,878.1
132244,9500.4,954.1
132245,2261.5,293.2
132246,591.3,81.5
132247,816.0,114.6
132248,1244.0,158.5
132249,10496.2,694.0
132250,805.4,121.1
132251,6590.1,620.0
132252,9973.2,892.5
132253,5344.1,622.3
132254,6763.3,664.9
132255,1277.3,171.0
132256,2887.9,317.2
132257,1002.6,148.4
132258,2664.9,321.3
132259,1637.5,223.7
132260,1804.5,243.1
132261,1.8,0.4
132262,2521.7,248.9
132263,3563.5,359.8
132264,4364.4,605.1
132265,4488.0,416.8
132266,11527.5,1061.1
132267,2526.0,304.9
132268,1528.1,207.9
132269,4046.2,465.6
132270,1937.8,204.9
132271,4447.9,549.4
132272,2617.3,368.5
132273,16191.8,1267.9
132274,990.8,131.6
132275,1165.8,139.2
132276,2464.2,321.8
132277,1163.7,155.7
132278,7749.4,712.2
132279,5591.6,594.7
132280,2540.9,292.7
132281,4450.9,520.4
132282,2617.1,307.7
132283,2022.2,261.3
132284,2217.1,341.0
132285,21557.9,1360.6
132286,2351.7,292.8
132287,1726.7,254.5
132288,1594.5,214.7
132289,4929.6,508.1
132291,15737.0,1033.3
132292,1024.9,126.8
132293,1586.0,143.2
132294,4908.9,501.7
132295,1573.0,162.1
132296,2803.9,394.5
132297,4172.2,494.5
132298,2761.0,284.7
132299,1938.8,254.0
132300,3760.9,518.5
132301,1200.3,161.3
132302,9745.1,914.1
132303,2296.4,259.9
132304,3730.2,458.5
132305,24685.8,1495.8
132306,12869.9,1193.9
132307,902.2,111.8
132308,2789.6,377.7
132309,8429.6,747.1
132310,1784.0,166.6
132311,612.9,103.5
132312,11803.6,959.9
132313,5926.8,615.2
132314,29594.1,1926.1
132315,2471.6,306.2
132316,7182.0,839.6
132317,2294.8,372.5
132318,2250.7,315.1
132319,618.6,95.5
132320,3711.2,368.5
132321,2479.5,256.0
132322,2544.5,279.7
132323,4914.9,464.4
132324,5430.3,503.8
132325,2607.4,363.8
132326,1044.6,151.4
132327,1292.6,149.7
132328,1703.1,160.5
132329,25510.0,1635.8
132330,1566.6,192.4
132331,5402.3,755.2
132332,1920.5,267.4
132333,933.6,130.0
132334,1719.6,137.2
132335,1105.9,126.3
132336,2912.8,326.6
132337,1782.1,215.5
132338,8874.9,820.7
132339,765.3,103.1
132340,3058.3,360.7
132343,2020.0,230.3
132344,7552.2,846.8
132345,6025.1,459.0
132346,2199.9,303.0
132347,5282.5,642.9
132348,3576.1,411.8
132349,1215.7,128.2
132352,2671.8,269.1
132353,3197.5,361.3
132354,1993.8,221.6
132355,5979.8,565.0
132356,3100.9,329.3
132357,8801.0,770.9
132358,1036.9,171.6
132359,4662.4,490.8
132360,11072.6,970.1
132361,4713.5,448.7
132362,5015.5,624.3
132363,967.8,92.8
132364,2066.3,286.7
132366,1564.8,143.4
132367,5643.4,530.6
132368,3091.9,420.6
132369,2204.4,282.8
132370,1348.4,171.5
132371,6998.9,817.0
132372,3003.0,426.1
132373,7410.4,673.2
132374,9832.8,879.6
132375,2942.2,281.9
132376,17234.1,1397.4
132377,3269.2,368.8
132378,22211.8,1262.2
132379,4677.0,589.5
132381,1725.1,255.7
132382,3185.6,430.9
132383,706.6,106.7
132384,3712.0,425.5
132386,2709.5,297.6
132387,1700.8,205.2
132388,1641.7,157.9
132389,1031.4,152.0
132390,3064.8,387.8
132392,856.7,126.6
132393,4772.3,456.6
132394,1823.7,188.7
132395,3792.2,351.2
132396,619.1,68.6
132397,2863.5,413.6
132398,5599.5,723.2
132399,29561.6,1852.9
132400,1217.7,108.0
132401,3731.7,414.9
132402,17195.8,1064.0
132403,593.4,82.2
132404,5897.0,758.6
132405,1307.6,118.3
132406,9691.5,1095.6
132407,3279.4,419.4
132408,1151.1,162.1
132409,1786.0,246.0
132410,2046.2,266.8
132411,2961.2,304.2
132412,738.5,101.7
132413,3316.4,298.0
132414,1310.2,208.7
132415,4097.4,376.4
132416,15544.5,1185.4
132417,2297.3,314.6
132418,2781.5,334.8
132419,1966.4,238.5
132420,2205.0,210.6
132421,955.0,163.2
132422,3240.4,468.1
132423,1590.1,217.0
132424,1602.6,170.6
132425,7364.1,852.4
132426,3027.1,349.3
132428,637.8,90.8
132429,7030.9,886.9
132430,1574.3,186.3
132431,385.4,65.4
132432,314.5,43.1
132433,13843.0,1133.2
132434,1922.8,253.5
132435,2105.3,255.5
132436,3008.5,289.9
132437,6384.2,712.6
132438,23255.0,1381.2
132439,1980.4,221.0
132440,12426.8,1009.1
132441,5872.2,554.2
132442,3847.5,405.6
132443,2141.3,288.5
132444,2994.2,409.3
132445,2287.6,314.5
132446,4628.7,487.7
132447,3081.7,369.9
132448,1730.7,179.3
132449,13893.9,975.9
132450,1603.7,200.6
132451,622.6,81.6
132452,1839.6,228.3
132453,1023.7,143.2
132454,1475.1,151.2
132455,1511.5,196.9
132456,3140.1,310.3
132457,2583.8,368.1
132458,5887.9,648.1
132459,4561.6,501.3
132460,3420.4,432.8
132461,3157.8,336.2
132462,8293.9,802.3
132463,4195.8,478.1
132464,9706.0,719.8
132465,1549.2,211.3
132466,2572.6,333.2
132467,6993.5,749.9
132468,1209.8,162.5
132469,2041.8,251.6
132470,22988.7,1558.5
132471,4658.1,622.6
132472,3464.5,404.8
132473,29516.8,1704.7
132474,3233.0,310.7
132475,13461.7,1103.7
132476,5885.4,606.6
132477,4236.0,422.8
132478,4151.4,453.0
132479,2278.0,274.8
132480,3997.8,490.8
132481,5708.9,581.8
132483,2794.5,362.5
132484,847.0,120.6
132485,17350.6,1492.1
132486,1737.2,196.6
132487,2640.4,407.7
132488,4024.4,396.9
132489,3512.5,462.8
132490,1890.7,244.7
132491,2321.4,252.7
132492,1031.0,95.7
132493,4606.4,432.8
132495,5022.4,469.3
132496,1771.4,228.2
132497,2142.2,281.6
132498,1319.9,178.3
132499,2842.9,341.0
132500,854.4,74.4
132501,1365.7,158.7
132503,17649.9,1643.1
132504,3486.7,398.5
132505,6704.6,536.3
132506,2050.9,246.0
132507,23715.6,1346.9
132509,2210.7,309.8
132510,7805.4,891.5
132511,3002.8,297.7
132512,2079.2,275.9
132513,1249.7,195.5
132514,15575.1,1291.8
132515,1237.3,179.2
132516,1839.5,175.7
132517,2208.6,251.8
132518,1416.4,177.8
132519,9688.8,864.8
132520,1257.8,135.9
132521,2357.0,283.6
132522,4843.3,418.8
132523,4090.9,340.4
132524,28031.1,1905.3
132525,1648.8,166.9
132526,1490.4,195.9
132527,725.4,121.6
132528,932.5,126.7
132529,1598.2,185.1
132530,3181.0,310.1
132531,2024.1,291.4
132532,793.5,118.0
132533,4588.1,354.9
132534,1814.0,184.6
132535,1774.8,220.5
132536,1974.6,184.6
132537,5939.4,564.2
132538,7267.2,713.8
132539,2738.0,321.5
132540,3070.6,355.1
132541,1665.2,163.1
132542,1631.5,145.8
132543,4845.8,617.4
132544,2034.4,243.4
132545,1272.9,172.7
132546,28725.1,1743.6
132547,2336.9,324.4
132548,1255.3,172.2
132549,13696.9,1026.2
132550,2657.4,322.6
132551,2685.2,277.3
132552,7115.3,674.8
132553,4208.8,602.4
132554,1644.1,144.4
132555,7226.0,647.4
132556,5175.1,501.8
132557,2631.5,299.8
132558,3214.5,432.9
132559,3860.9,533.8
132560,2103.4,286.8
132561,5795.5,537.0
132562,15490.3,1343.0
132563,22855.0,1225.1
132564,21972.6,1327.1
132565,3705.3,441.7
132566,1761.0,242.1
132567,4926.0,429.5
132568,2097.8,284.4
132569,1673.3,244.8
132570,6107.7,603.9
132571,3567.1,341.1
132572,14626.6,1164.9
132573,2539.0,316.3
132574,3569.0,491.8
132575,30128.1,1930.3
132576,2572.4,242.9
132577,1301.7,184.7
132578,3467.1,367.6
132579,2590.3,297.8
132580,5002.3,558.8
132581,785.2,125.1
132582,2233.5,237.3
132583,2883.5,372.7
132584,3745.7,520.6
132585,31563.6,2003.7
132586,7726.1,708.0
132587,7617.7,456.2
132588,4481.1,433.9
132589,3766.8,475.1
132590,27883.7,1677.5
132591,2332.6,203.4
132592,1216.8,154.0
132593,1404.0,181.7
132594,3371.5,346.6
132595,1313.7,146.3
132596,2499.2,269.4
132597,4421.5,466.5
132598,10863.9,1106.7
132599,1979.5,291.7
132600,1284.5,171.3
132601,1321.7,179.5
132602,5256.0,545.8
132603,1546.4,189.7
132604,3225.6,333.0
132605,4947.6,564.6
132606,2930.9,266.9
132607,4088.8,469.6
132608,3984.7,429.3
132609,1970.4,181.7
132610,1421.4,179.9
132611,2997.5,343.1
132612,2542.9,303.4
132613,2883.3,353.4
132614,5039.4,554.3
132615,1792.9,192.2
132616,15.4,2.1
132617,2645.9,302.1
132619,4044.9,538.3
132620,3239.3,315.6
132621,975.9,130.6
132622,2153.3,303.5
132623,2287.7,312.5
132624,1071.2,109.5
132625,2610.6,361.6
132626,4137.9,427.7
132627,5207.5,520.1
132628,8447.5,782.3
132629,7552.5,721.2
132630,2103.2,302.8
132631,7834.3,775.7
132632,1898.3,251.0
132633,3390.2,430.4
132634,2662.5,329.3
132635,4194.9,547.2
132636,12868.4,1024.8
132637,554.6,76.6
132638,1918.1,195.3
132639,3220.6,415.5
132640,891.2,117.1
132641,4822.8,492.5
132642,2324.7,268.6
132643,1860.0,192.2
132645,3911.4,436.3
132646,4110.2,413.7
132647,1550.9,209.0
132648,10946.3,1302.7
132649,20663.1,1285.2
132650,20658.4,1212.4
132651,1548.7,214.1
132652,2408.8,241.3
132653,2571.6,372.3
132654,3836.2,408.2
132655,1749.6,260.6
132656,2621.2,318.3
132659,2544.0,335.4
132660,14184.9,1010.1
132661,5874.4,541.1
132662,2420.7,320.7
132663,345.8,52.6
132664,4157.0,338.2
132665,1031.2,103.1
132666,14947.4,1115.5
132667,5739.6,463.5
132668,4686.5,486.5
132669,2001.4,299.0
132670,2126.8,308.8
132671,2847.3,394.0
132672,1876.2,279.6
132673,12574.0,894.4
132674,1318.3,284.8
132675,3823.0,505.6
132676,3865.1,415.5
132677,2203.0,361.8
132678,5137.6,578.6
132679,4501.2,503.0
132680,2275.8,289.9
132681,17341.9,983.2
132682,1959.8,293.3
132683,2819.5,264.3
132684,457.9,62.6
132685,2008.7,251.6
132686,5041.5,636.7
132687,21618.3,1243.9
132688,6273.2,745.1
132689,3025.8,277.9
132690,830.4,130.2
132691,18686.3,1362.0
132692,62188.5,3104.9
132693,589.8,67.5
132694,348.7,55.1
132695,2170.0,300.3
132696,2860.4,377.7
132697,1535.5,209.4
132698,7192.3,770.0
132699,3363.0,357.3
132700,3245.5,496.0
132701,2023.1,194.6
132702,23782.9,1447.1
132703,1379.7,153.8
132704,1422.4,198.4
132705,8875.9,856.8
132706,774.1,94.7
132707,874.5,117.8
132708,1998.4,202.9
132709,1071.8,151.6
132710,2216.9,290.1
132711,2549.7,261.4
132712,8608.5,847.7
132713,1643.6,230.1
132714,12213.9,828.0
132715,3355.2,344.3
132716,1121.9,135.2
132717,755.1,116.7
132718,7105.3,829.4
132719,12813.6,1124.7
132720,8162.9,690.3
132721,3720.4,402.1
132722,4547.2,594.8
132723,1476.2,120.8
132724,650.2,80.0
132725,10285.9,1089.4
132726,1567.6,174.5
132727,15962.9,1367.2
132728,2354.9,247.0
132729,1798.0,185.7
132730,4648.2,388.0
132731,2850.1,389.5
132732,15922.0,1305.7
132733,3637.3,404.6
132734,420.2,70.8
132735,28968.1,1766.3
132736,1559.6,160.2
132737,2357.9,318.8
132738,25967.9,1929.4
132739,2329.5,274.7
132740,1338.1,203.0
132741,7096.0,708.6
132742,5942.8,664.2
132743,2448.0,309.2
132744,4358.1,600.6
132745,2512.6,252.5
132746,4202.9,427.3
132747,2703.6,274.3
132748,3323.8,445.7
132749,6250.7,644.3
132750,2020.0,250.6
132751,7096.1,712.3
132752,4383.1,403.4
132753,904.0,169.2
132754,4463.4,563.1
132755,698.8,82.0
132756,2245.0,265.9
132758,614.4,82.0
132759,22487.4,1222.3
132760,1400.0,166.0
132761,2234.5,306.3
132762,2581.1,315.4
132763,13716.4,1116.5
132764,1179.2,161.2
132765,2798.5,372.7
132766,5896.5,741.8
132767,3000.6,307.2
132768,1563.7,179.6
132769,10784.2,1086.2
132770,1360.8,203.3
132771,2557.8,253.7
132772,13077.6,839.9
132773,3487.7,477.9
132774,5807.9,642.6
132775,970.7,139.1
132776,5539.3,598.8
132777,1108.6,158.8
132778,6411.3,642.0
132779,895.0,105.9
132780,11031.4,1151.6
132781,5070.0,610.9
132782,1359.9,187.1
132783,1907.1,231.1
132784,8732.1,937.1
132785,2362.4,257.8
132786,4497.8,502.7
132787,13036.5,1014.5
132788,5465.8,490.5
132789,1253.4,141.7
132790,1014.6,171.3
132791,918.0,125.7
132792,27085.4,1720.9
132793,28864.1,1781.3
132794,1071.4,143.1
132795,19954.4,1307.4
132796,3620.8,422.4
132797,1547.0,229.1
132798,1195.4,159.8
132799,1010.7,128.2
132800,1621.0,179.5
132801,12934.8,1050.0
132802,4656.3,543.5
132803,4753.4,647.4
132804,7772.8,777.4
132805,3465.7,393.0
132806,1640.8,197.8
132807,12782.1,786.8
132808,12868.6,1003.1
132809,23107.4,1499.2
132810,6701.2,621.0
132811,12120.9,728.0
132812,20485.6,1291.4
132813,3741.2,378.6
132814,3119.6,263.4
132815,3282.7,448.8
132816,2266.8,257.2
132817,2590.4,364.2
132818,3002.6,414.6
132819,16581.0,1381.0
132820,1656.6,231.4
132821,5173.0,494.6
132822,2327.5,312.5
132823,1719.8,265.5
132824,1389.4,129.7
132825,2655.7,252.7
132826,5608.2,731.7
132827,4450.6,436.2
132828,15637.1,1113.1
132829,10930.0,1127.7
132830,5422.4,644.7
132831,1471.1,218.4
132832,480.9,81.8
132833,13171.2,1135.1
132834,1967.2,227.0
132835,7745.7,864.0
132837,20878.0,1255.2
132838,2521.7,308.8
132839,12600.0,1004.8
132840,22654.4,1376.6
132841,962.9,132.6
132842,6036.5,575.6
132843,2877.1,263.3
132844,2593.6,317.2
132845,6210.8,712.2
132847,5079.9,646.4
132848,3330.6,445.1
132849,21563.9,1197.9
132850,3490.5,380.8
132851,4539.0,531.8
132852,4525.1,509.7
132853,5693.7,827.3
132854,1216.0,146.4
132855,4583.7,546.2
132856,6691.8,649.4
132857,2458.2,244.5
132858,13677.9,958.5
132859,28320.3,1961.1
132860,2384.5,298.4
132861,1468.2,122.8
132862,3285.9,314.0
132863,1786.7,193.6
132864,1105.3,113.7
132865,2192.2,290.0
132866,7183.8,701.6
132867,2822.7,319.1
132868,636.9,93.5
132869,1168.4,152.6
132870,6339.3,592.8
132871,4265.4,411.0
132872,12454.2,1040.0
132873,3811.1,349.1
132874,9019.5,902.0
132875,4688.9,428.4
132876,1900.3,207.9
132877,20203.7,1246.0
132878,5027.9,496.1
132879,1690.3,202.6
132880,3013.6,311.8
132881,3903.6,412.3
132882,2876.4,352.9
132883,7990.5,747.8
132884,4614.0,389.9
132885,1671.1,193.3
132886,910.9,119.8
132887,2631.3,326.5
132888,6126.3,748.5
132889,5231.9,638.6
132890,4874.8,439.7
132891,2976.4,340.5
132892,2225.5,217.3
132893,1393.7,151.2
132894,3904.9,510.9
132895,1506.0,175.3
132896,12725.0,1140.0
132897,20046.7,1398.0
132898,3976.2,392.1
132899,15266.7,1123.8
132900,801.6,98.5
132901,1483.4,197.1
132902,4999.3,688.3
132903,3796.2,383.0
132904,3442.3,366.0
132905,3738.5,422.6
132906,1597.2,218.7
132907,13977.3,1034.3
132908,4384.1,507.5
132909,8626.0,635.4
132910,4453.8,418.9
132911,2146.2,287.7
132912,5304.8,652.8
132913,3191.7,311.0
132914,5217.5,516.1
132915,1571.8,205.0
132917,5226.7,552.1
132918,10136.9,887.7
132919,5343.4,659.6
132920,1190.5,160.7
132921,1703.1,235.2
132922,2516.9,294.0
132923,5640.7,558.3
132924,1827.0,223.0
132925,3595.2,426.4
132926,2370.8,320.7
132927,2917.4,346.3
132928,22801.9,1325.0
132929,62843.7,3452.5
132930,2762.8,264.7
132931,4767.4,698.2
132932,3966.6,523.8
132933,2321.8,329.7
132934,2664.9,352.2
132935,1566.9,197.7
132936,2187.1,332.8
132937,5350.9,472.0
132938,2272.1,315.8
132939,1032.7,143.3
132940,1998.2,172.2
132941,846.7,75.8
132942,2989.2,276.5
132943,3285.6,330.5
132944,2107.8,263.6
132945,456.9,69.3
132946,3078.8,384.4
132947,2253.7,244.3
132948,9718.4,943.8
132949,2647.1,317.0
132950,22757.6,1317.6
132951,3900.3,421.6
132952,9263.1,915.4
132953,1687.7,219.6
132954,2686.9,374.2
132955,4129.8,588.4
132956,17143.0,1252.4
132957,1005.4,136.5
132958,5291.5,786.8
132959,6438.7,481.4
132960,1790.1,220.4
132961,2088.9,251.9
132962,1962.5,248.0
132963,3850.8,415.1
132964,4958.1,497.9
132965,746.1,101.5
132966,4123.2,423.9
132967,16109.7,1209.8
132968,4545.5,462.0
132969,2218.2,287.7
132970,5733.0,575.1
132971,11760.0,1190.4
132972,3818.7,522.8
132973,14358.5,1130.6
132974,724.8,83.8
132975,2787.5,427.6
132976,3768.2,384.6
132977,3321.5,298.7
132978,2345.9,262.7
132979,4602.8,623.5
132980,7332.9,810.6
132981,7344.2,746.4
132982,2624.5,355.2
132983,5551.7,587.6
132984,13978.8,1125.6
132985,12648.9,987.6
132986,9193.3,1116.9
132987,20354.6,1372.1
132988,2168.7,225.6
132989,11240.3,765.7
132990,3396.8,484.6
132991,4850.1,505.6
132992,3734.8,456.0
132993,2512.5,301.6
132994,16610.5,1296.7
132995,3832.8,454.5
132996,4140.5,472.4
132997,8829.7,672.2
132998,2112.9,232.8
132999,4181.5,577.3
133000,2208.5,273.2
133001,3347.4,455.2
133002,2019.6,281.0
133003,1695.1,237.0
133004,2686.8,368.1
133005,2232.9,313.0
133006,1305.4,125.2
133007,1239.7,160.5
133008,4472.0,590.1
133009,2430.7,317.7
133010,5829.7,697.4
133011,1455.9,166.3
133012,1257.7,177.5
133013,1395.5,176.4
133015,9496.5,1162.9
133016,1874.8,250.9
133017,1895.9,215.7
133018,959.0,144.1
133019,10807.3,1066.0
133020,6218.0,722.3
133021,2473.6,310.0
133022,4673.4,490.4
133023,14627.9,1222.4
133024,1775.4,204.5
133025,517.3,73.9
133026,1491.4,163.8
133027,1228.8,160.5
133028,3591.6,330.3
133029,2847.0,306.7
133030,23874.2,1483.8
133031,1315.2,177.5
133032,2427.7,314.4
133033,560.2,102.6
133034,540.2,75.8
133035,18656.5,1201.9
133036,1175.3,153.4
133037,2925.3,410.7
133038,2044.5,268.3
133039,8001.4,788.1
133040,2237.6,300.5
133041,4100.7,516.7
133042,1623.0,206.8
133043,567.2,77.5
133044,1654.7,191.0
133045,5995.9,528.8
133046,7026.3,467.6
133047,1366.7,194.5
133048,3889.8,492.0
133049,1641.8,132.6
133050,14145.3,1062.8
133051,1412.5,180.7
133052,2607.1,278.5
133053,4269.0,513.2
133054,1190.0,161.3
133055,2230.6,258.7
133056,28454.0,2055.9
133057,28147.3,1975.4
133058,3702.0,450.8
133059,5.3,1.3
133060,1528.3,144.3
133061,2524.5,264.3
133062,4729.3,470.0
133063,3754.8,463.8
133064,2530.0,311.3
133065,7697.9,870.5
133066,960.7,117.0
133067,1184.8,140.3
133068,4012.7,490.2
133069,3295.3,438.8
133070,2634.7,323.8
133071,1976.0,234.0
133072,21465.0,1276.4
133073,2202.9,294.0
133074,18278.2,1576.7
133075,1732.4,195.7
133076,5934.2,513.0
133077,10574.9,948.4
133078,1603.5,222.3
133079,4174.0,495.5
133080,10796.4,672.6
133081,623.8,89.4
133082,5156.3,513.9
133083,2520.8,367.6
133084,19944.8,1079.6
133085,9926.4,990.6
133086,3549.8,437.7
133087,833.2,113.4
133088,24716.3,1582.7
133090,2386.5,322.4
133091,5071.7,632.3
133092,2522.8,285.0
133093,1816.8,171.7
133094,2558.2,336.0
133095,975.0,148.1
133096,4542.4,551.8
133097,21254.7,1626.8
133098,2156.2,291.2
133099,1962.2,273.5
133100,7580.1,623.4
133101,30537.5,1938.9
133102,12032.9,968.5
133103,3612.4,455.6
133104,4534.3,447.4
133105,2198.1,276.0
133106,8880.8,904.5
133107,3615.2,355.4
133108,2066.7,209.6
133109,2261.7,220.5
133110,1091.3,130.6
133111,2343.4,326.2
133112,21347.8,1208.7
133113,2036.4,267.9
133114,6071.5,752.5
133115,1003.3,130.4
133116,1143.9,141.6
133117,3792.8,472.7
133118,1416.8,172.6
133119,1544.1,210.7
133120,4014.3,462.6
133121,11904.6,861.0
133122,8839.5,760.9
133123,4106.4,489.8
133124,2311.8,351.0
133125,8587.2,649.9
133126,4877.4,488.6
133127,4045.4,366.2
133128,22671.7,1314.9
133129,22506.3,1301.2
133130,700.8,126.0
133131,31124.4,2049.0
133132,3444.4,379.2
133133,4470.6,630.9
133134,3270.7,371.5
133135,7249.7,812.8
133136,3704.7,395.0
133137,2812.1,356.0
133138,1871.2,187.2
133139,2211.8,268.5
133140,1393.7,214.4
133141,1689.5,222.9
133142,13248.6,1172.3
133143,3380.4,533.8
133144,7550.7,642.9
133145,14018.9,908.2
133146,6950.7,761.8
133147,2566.4,337.6
133148,1673.8,237.4
133149,5529.1,538.7
133150,2946.1,406.8
133151,3632.6,355.1
133152,5495.4,649.0
133153,1843.0,247.5
133154,3577.3,405.7
133155,464.4,69.2
133156,884.5,120.1
133157,1135.0,149.2
133158,5373.5,647.9
133159,1780.5,249.6
133160,2937.2,399.5
133161,2039.1,291.0
133162,9521.3,628.3
133163,2400.2,333.9
133164,1891.3,258.9
133165,2154.2,235.4
133166,3228.0,284.8
133167,6646.4,623.6
133168,1262.8,169.2
133169,5685.9,573.4
133170,5011.9,484.9
133171,3296.8,337.7
133172,22040.9,1213.5
133173,2863.5,353.4
133174,4153.7,478.2
133175,23684.7,1443.7
133176,1531.9,208.7
133177,2068.7,252.4
133178,1445.4,193.5
133179,7527.8,660.3
133180,5699.7,629.1
133181,1509.4,179.0
133182,732.0,106.8
133183,1527.5,200.0
133184,5748.8,689.7
133185,1673.3,196.1
133186,1998.0,277.9
133187,9330.0,891.9
133188,1511.3,242.4
133189,2134.0,201.4
133190,24868.5,1432.7
133191,677.8,96.8
133192,2862.9,330.1
133193,4762.4,506.1
133194,2989.4,409.9
133195,1169.6,164.5
133196,1476.9,194.1
133197,648.5,88.7
133198,3060.5,403.7
133199,7165.1,698.8
133200,2841.7,423.6
133201,7842.9,762.1
133202,4182.6,342.8
133203,1299.6,181.8
133204,3068.9,419.3
133205,15907.4,1153.0
133206,3254.3,407.2
133207,1561.2,221.8
133208,2302.7,311.5
133209,8500.9,778.5
133210,314.8,35.6
133211,3164.0,384.1
133212,6600.6,645.6
133213,8146.1,751.7
133214,2756.3,365.0
133215,8259.6,697.6
133216,5816.6,547.9
133217,2717.3,284.8
133218,3888.4,380.3
133219,1463.3,133.5
133221,9442.9,1043.5
133222,2360.4,252.4
133223,3009.0,371.0
133225,2609.0,236.6
133226,2898.4,266.7
133227,1793.2,230.8
133228,1758.9,257.5
133229,3292.7,344.1
133230,11703.4,925.8
133231,2208.4,237.7
133232,4911.5,666.4
133233,1158.3,142.7
133234,10450.1,1025.1
133235,2105.1,257.5
133236,1993.4,249.4
133237,4263.0,463.3
133238,1473.8,167.0
133239,2252.9,311.1
133240,2659.6,285.6
133241,5820.7,574.2
133242,2090.4,185.9
133243,2395.4,306.1
133244,1336.8,151.9
133245,1131.6,149.9
133246,1103.7,90.2
133247,8722.5,705.3
133248,10757.0,837.7
133249,12427.1,1063.5
133250,1510.9,194.0
133251,1757.1,223.8
133252,3107.4,272.3
133253,22216.7,1310.8
133254,7293.7,892.8
133255,3580.6,403.6
133256,36174.5,2703.6
133257,1476.4,234.0
133258,3878.2,399.7
133259,3896.7,418.0
133260,1770.4,151.0
133261,715.1,100.2
133263,2590.7,260.2
133264,3709.4,506.2
133265,6901.8,732.7
133266,799.9,112.6
133267,2860.5,386.8
